705	705	40	1	0.00	0.00
706	706	40	1	0.00	0.00
707	707	40	1	0.00	0.00
708	708	40	1	0.00	0.00
709	709	40	1	0.00	0.00
710	710	40	1	0.00	0.00
711	711	40	1	0.00	0.00
712	712	40	1	0.00	0.00
713	713	40	1	0.00	0.00
714	714	40	1	0.00	0.00
715	715	40	1	0.00	0.00
716	716	40	1	0.00	0.00
717	717	40	1	0.00	0.00
718	718	40	1	0.00	0.00
719	719	40	1	0.00	0.00
720	720	40	1	0.00	0.00
721	721	40	1	0.00	0.00
722	722	40	1	0.00	0.00
723	723	40	1	0.00	0.00
724	724	40	1	0.00	0.00
725	725	40	1	0.00	0.00
726	726	40	1	0.00	0.00
727	727	40	1	0.00	0.00
728	728	40	1	0.00	0.00
729	729	40	1	0.00	0.00
730	730	40	1	0.00	0.00
731	731	40	1	0.00	0.00
732	732	40	1	0.00	0.00
733	733	40	1	0.00	0.00
734	734	40	1	0.00	0.00
735	735	40	1	0.00	0.00
736	736	40	1	0.00	0.00
737	737	40	1	0.00	0.00
738	738	40	1	0.00	0.00
739	739	40	1	0.00	0.00
740	740	40	1	0.00	0.00
741	741	40	1	0.00	0.00
742	742	40	1	0.00	0.00
743	743	40	1	0.00	0.00
744	744	40	1	0.00	0.00
745	745	40	1	0.00	0.00
746	746	40	1	0.00	0.00
747	747	40	1	0.00	0.00
748	748	40	1	0.00	0.00
749	749	40	1	0.00	0.00
750	750	40	1	0.00	0.00
751	751	40	1	0.00	0.00
752	752	40	1	0.00	0.00
753	753	40	1	0.00	0.00
754	754	40	1	0.00	0.00
755	755	40	1	0.00	0.00
756	756	40	1	0.00	0.00
757	757	40	1	0.00	0.00
758	758	40	1	0.00	0.00
759	759	40	1	0.00	0.00
760	760	40	1	0.00	0.00
761	761	40	1	0.00	0.00
762	762	40	1	0.00	0.00
763	763	40	1	0.00	0.00
764	764	40	1	0.00	0.00
765	765	40	1	0.00	0.00
766	766	40	1	0.00	0.00
767	767	40	1	0.00	0.00
768	768	40	1	0.00	0.00
769	769	40	1	0.00	0.00
770	770	40	1	0.00	0.00
771	771	40	1	0.00	0.00
772	772	40	1	0.00	0.00
773	773	40	1	0.00	0.00
774	774	40	1	0.00	0.00
775	775	40	1	0.00	0.00
776	776	40	1	0.00	0.00
777	777	40	1	0.00	0.00
778	778	40	1	0.00	0.00
779	779	40	1	0.00	0.00
780	780	40	1	0.00	0.00
781	781	40	1	0.00	0.00
782	782	40	1	0.00	0.00
783	783	40	1	0.00	0.00
784	784	40	1	0.00	0.00
785	785	40	1	0.00	0.00
786	786	40	1	0.00	0.00
787	787	40	1	0.00	0.00
788	788	40	1	0.00	0.00
789	789	40	1	0.00	0.00
790	790	40	1	0.00	0.00
791	791	40	1	0.00	0.00
792	792	40	1	0.00	0.00
793	793	40	1	0.00	0.00
794	794	40	1	0.00	0.00
795	795	40	1	0.00	0.00
796	796	40	1	0.00	0.00
797	797	40	1	0.00	0.00
798	798	40	1	0.00	0.00
799	799	40	1	0.00	0.00
800	800	40	1	0.00	0.00
801	801	40	1	0.00	0.00
802	802	40	1	0.00	0.00
803	803	40	1	0.00	0.00
804	804	40	1	0.00	0.00
805	805	40	1	0.00	0.00
806	806	40	1	0.00	0.00
807	807	40	1	0.00	0.00
808	808	40	1	0.00	0.00
809	809	40	1	0.00	0.00
810	810	40	1	0.00	0.00
811	811	40	1	0.00	0.00
812	812	40	1	0.00	0.00
813	813	40	1	0.00	0.00
814	814	40	1	0.00	0.00
815	815	40	1	0.00	0.00
816	816	40	1	0.00	0.00
817	817	40	1	0.00	0.00
818	818	40	1	0.00	0.00
819	819	40	1	0.00	0.00
820	820	40	1	0.00	0.00
821	821	40	1	0.00	0.00
822	822	40	1	0.00	0.00
823	823	40	1	0.00	0.00
824	824	40	1	0.00	0.00
825	825	40	1	0.00	0.00
826	826	40	1	0.00	0.00
827	827	40	1	0.00	0.00
828	828	40	1	0.00	0.00
829	829	40	1	0.00	0.00
830	830	40	1	0.00	0.00
831	831	40	1	0.00	0.00
832	832	40	1	0.00	0.00
833	833	40	1	0.00	0.00
834	834	40	1	0.00	0.00
835	835	40	1	0.00	0.00
836	836	40	1	0.00	0.00
837	837	40	1	0.00	0.00
838	838	40	1	0.00	0.00
839	839	40	1	0.00	0.00
840	840	40	1	0.00	0.00
841	841	40	1	0.00	0.00
842	842	40	1	0.00	0.00
843	843	40	1	0.00	0.00
844	844	40	1	0.00	0.00
845	845	40	1	0.00	0.00
846	846	40	1	0.00	0.00
847	847	40	1	0.00	0.00
848	848	40	1	0.00	0.00
849	849	40	1	0.00	0.00
850	850	40	1	0.00	0.00
851	851	40	1	0.00	0.00
852	852	40	1	0.00	0.00
853	853	40	1	0.00	0.00
854	854	40	1	0.00	0.00
855	855	40	1	0.00	0.00
856	856	40	1	0.00	0.00
857	857	40	1	0.00	0.00
858	858	40	1	0.00	0.00
859	859	40	1	0.00	0.00
860	860	40	1	0.00	0.00
861	861	40	1	0.00	0.00
862	862	40	1	0.00	0.00
863	863	40	1	0.00	0.00
864	864	40	1	0.00	0.00
865	865	40	1	0.00	0.00
866	866	40	1	0.00	0.00
867	867	40	1	0.00	0.00
868	868	40	1	0.00	0.00
869	869	40	1	0.00	0.00
870	870	40	1	0.00	0.00
871	871	40	1	0.00	0.00
872	872	40	1	0.00	0.00
873	873	40	1	0.00	0.00
874	874	40	1	0.00	0.00
