Cartel	83	0	0	0	0	0								[BERUTI][364][0][][00002804][2046][1][1]	0	0
Cartel	84	0	0	0	0	0								[BERUTI][364][0][][00002804][2046][1][1]	0	0
Cartel	85	0	0	0	0	0								[BERUTI][364][0][][00002804][2046][1][1]	0	0
Cartel	86	0	0	0	0	0								[BERUTI][364][0][][00002804][2046][1][1]	0	0
Cartel	87	0	0	0	0	0								[BECERRA DR. MARTIN LUIS][770][0][][00002804][2046][1][1]	0	0
Cartel	88	0	0	0	0	0								[BECERRA DR. MARTIN LUIS][770][0][][00002804][2046][1][1]	0	0
Cartel	89	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][113][0][][00002804][2046][1][1]	0	0
Cartel	90	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][113][0][][00002804][2046][1][1]	0	0
Cartel	91	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][113][0][][00002804][2046][1][1]	0	0
Cartel	92	0	0	0	0	0								[RAWSON][472][0][][00002804][2046][1][1]	0	0
Cartel	93	0	0	0	0	0								[RAWSON][472][0][][00002804][2046][1][1]	0	0
Cartel	94	0	0	0	0	0								[RIVADAVIA AVDA.][0][0][][00002804][2046][1][1]	0	0
Cartel	95	0	0	0	0	0								[RIVADAVIA AVDA.][0][0][][00002804][2046][1][1]	0	0
Cartel	96	0	0	0	0	0								[JEAN JAURES][730][0][][00002804][2046][1][1]	0	0
Cartel	97	0	0	0	0	0								[JEAN JAURES][730][0][][00002804][2046][1][1]	0	0
Cartel	98	0	0	0	0	0								[JEAN JAURES][730][0][][00002804][2046][1][1]	0	0
Cartel	99	0	0	0	0	0								[JEAN JAURES][730][0][][00002804][2046][1][1]	0	0
Cartel	100	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][126][0][][00002804][2046][1][1]	0	0
Cartel	101	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][126][0][][00002804][2046][1][1]	0	0
Cartel	102	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][126][0][][00002804][2046][1][1]	0	0
Cartel	103	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][126][0][][00002804][2046][1][1]	0	0
Cartel	104	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][126][0][][00002804][2046][1][1]	0	0
Cartel	105	0	0	0	0	0								[ROCCA AVDA. ING. AGUSTIN][126][0][][00002804][2046][1][1]	0	0
Cartel	106	0	0	0	0	0								[BERUTI][768][0][][00002804][2046][1][1]	0	0
Cartel	107	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	108	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	109	0	0	0	0	0								[9 DE JULIO][626][0][][00002804][2046][1][1]	0	0
Cartel	110	0	0	0	0	0								[9 DE JULIO][626][0][][00002804][2046][1][1]	0	0
Cartel	111	0	0	0	0	0								[9 DE JULIO][626][0][][00002804][2046][1][1]	0	0
Cartel	112	0	0	0	0	0								[LARRABURE AVDA. CNEL. D. A. DE][958][0][][00002804][2046][1][1]	0	0
Cartel	113	0	0	0	0	0								[SARMIENTO BOULEVARD][685][0][][00002804][2046][1][1]	0	0
Cartel	114	0	0	0	0	0								[COLON][511][0][][00002804][2046][1][1]	0	0
Cartel	115	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	116	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	117	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	118	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	119	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	120	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	121	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
Cartel	122	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][177][0][][00002804][2046][1][1]	0	0
