262	862	1	2019-11-08 14:06:00.000	2019-11-08 14:06:00.000	
263	864	1	2019-11-11 12:18:00.000	2019-11-11 12:18:00.000	
264	864	103	2019-11-11 12:18:00.000	2019-12-30 12:03:00.000	
265	865	1	2019-11-11 13:16:00.000	2019-11-11 13:16:00.000	
266	871	1	2019-11-11 14:22:00.000	2019-11-11 14:22:00.000	
267	872	1	2019-11-11 14:28:00.000	2019-11-11 14:28:00.000	
268	877	1	2019-11-11 14:49:00.000	2019-11-11 14:49:00.000	
269	889	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
270	912	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
271	920	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
272	920	103	2019-11-12 00:00:00.000	2020-03-09 10:03:00.000	
273	921	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
274	922	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
275	923	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
276	924	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
277	925	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
278	927	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
279	928	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
280	940	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
281	940	103	2019-11-12 00:00:00.000	2020-02-04 10:07:00.000	
282	945	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
283	945	103	2019-11-12 00:00:00.000	2020-03-06 13:07:00.000	
284	946	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
285	950	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
286	951	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
287	952	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
288	953	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
289	955	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
290	964	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
291	965	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
292	965	103	2019-11-12 00:00:00.000	2020-10-14 14:36:00.000	
293	966	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
294	969	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
295	970	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
296	971	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
297	974	1	2019-11-12 00:00:00.000	2019-11-12 00:00:00.000	
298	974	103	2019-11-12 00:00:00.000	2020-06-03 09:09:00.000	
