150	500150	21	1962-11-13 00:00:00.000	1962-11-13 00:00:00.000	NULL		0	0		1
151	500151	21	1966-10-26 00:00:00.000	1966-10-26 00:00:00.000	NULL		0	0		1
152	500152	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
153	500153	21	1964-08-01 00:00:00.000	1964-08-01 00:00:00.000	NULL		0	0		1
154	500154	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
155	500155	21	1981-03-10 00:00:00.000	1981-03-10 00:00:00.000	NULL		0	0		1
156	500156	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
157	500157	21	1967-06-21 00:00:00.000	1967-06-21 00:00:00.000	NULL		0	0		1
158	500158	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
159	500159	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
160	500160	21	1963-05-24 00:00:00.000	1963-05-24 00:00:00.000	NULL		0	0		1
161	500161	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
162	500162	21	1964-04-13 00:00:00.000	1964-04-13 00:00:00.000	NULL		0	0		1
163	500163	21	1962-09-15 00:00:00.000	1962-09-15 00:00:00.000	NULL		0	0		1
164	500164	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
165	500165	21	1964-07-17 00:00:00.000	1964-07-17 00:00:00.000	NULL		0	0		1
166	500166	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
167	500167	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
168	500168	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
169	500169	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
170	500170	21	1966-09-01 00:00:00.000	1966-09-01 00:00:00.000	7331		0	0		1
171	500171	21	1957-03-01 00:00:00.000	1957-03-01 00:00:00.000	NULL		0	0		1
172	500172	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
173	500173	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
174	500174	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
175	500175	21	1962-04-15 00:00:00.000	1962-04-15 00:00:00.000	NULL		0	0		1
176	500176	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
177	500177	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
178	500178	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
179	500179	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
180	500180	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
181	500181	21	1966-12-27 00:00:00.000	1966-12-27 00:00:00.000	28070		0	0		1
182	500182	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
183	500183	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
184	500184	21	1963-01-01 00:00:00.000	1963-01-01 00:00:00.000	NULL		0	0		1
185	500185	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
186	500186	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
187	500187	21	1963-01-01 00:00:00.000	1963-01-01 00:00:00.000	NULL		0	0		1
188	500188	21	1967-01-04 00:00:00.000	1967-01-04 00:00:00.000	NULL		0	0		1
189	500189	21	1962-05-01 00:00:00.000	1962-05-01 00:00:00.000	NULL		0	0		1
190	500190	21	1967-01-12 00:00:00.000	1967-01-12 00:00:00.000	NULL		0	0		1
191	500191	21	1962-07-11 00:00:00.000	1962-07-11 00:00:00.000	NULL		0	0		1
192	500192	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
193	500193	21	1966-02-16 00:00:00.000	1966-02-16 00:00:00.000	NULL		0	0		1
194	500194	21	1974-08-22 00:00:00.000	1974-08-22 00:00:00.000	NULL		0	0		1
195	500195	21	1962-06-01 00:00:00.000	1962-06-01 00:00:00.000	NULL		0	0		1
196	500196	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
197	500197	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
198	500198	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
199	500199	21	1964-01-01 00:00:00.000	1964-01-01 00:00:00.000	NULL		0	0		1
200	500200	21	1965-01-13 00:00:00.000	1965-01-13 00:00:00.000	NULL		0	0		1
201	500201	21	1961-09-25 00:00:00.000	1961-09-25 00:00:00.000	NULL		0	0		1
202	500202	21	1966-02-17 00:00:00.000	1966-02-17 00:00:00.000	NULL		0	0		1
203	500203	21	1953-01-06 00:00:00.000	1953-01-06 00:00:00.000	NULL		0	0		1
204	500204	21	1970-05-01 00:00:00.000	1970-05-01 00:00:00.000	NULL		0	0		1
