IdLocalidad	Descripcion	CodigoPostal	IdProvincia	FechaAlta	EsCampana
6494	LIBERTADOR	3197	7	2018-06-17	
6495	LOS ALGARROBOS	3197	7	2018-06-17	
6496	LOS EUCALIPTOS	3197	7	2018-06-17	
6497	LOS FLOTADORES	3196	7	2018-06-17	
6498	LOS LAURELES	3199	7	2018-06-17	
6499	LOS MEDIOS	3197	7	2018-06-17	
6500	LOS PARAISOS	3197	7	2018-06-17	
6501	MALVINAS	3199	7	2018-06-17	
6502	MALVINAS CENTRO	3199	7	2018-06-17	
6503	OMBU SOLO	3196	7	2018-06-17	
6504	PARAJE POTON	3197	7	2018-06-17	
6505	PASO ALGARROBO	3197	7	2018-06-17	
6506	PASO CEJAS	3197	7	2018-06-17	
6507	PUEBLITO	3196	7	2018-06-17	
6508	RINCON DE SARANDY	3197	7	2018-06-17	
6509	SAN ANTONIO	3196	7	2018-06-17	
6510	SAN FERNANDO	3196	7	2018-06-17	
6511	SAN FRANCISCO	3196	7	2018-06-17	
6512	SAN GUSTAVO	3196	7	2018-06-17	
6513	SAN JACINTO	3196	7	2018-06-17	
6514	SAN JUAN	3196	7	2018-06-17	
6515	SAN LORENZO	3197	7	2018-06-17	
6516	SAN LUIS	3197	7	2018-06-17	
6517	SAN MARTIN	3197	7	2018-06-17	
6518	SAN ROQUE	3196	7	2018-06-17	
6519	SAN VICENTE	3196	7	2018-06-17	
6520	SANTA ANA	3197	7	2018-06-17	
6521	SANTA CECILIA	3196	7	2018-06-17	
6522	SANTA ISABEL	3197	7	2018-06-17	
6523	SANTA LIBRADA	3196	7	2018-06-17	
6524	SANTA RITA	3196	7	2018-06-17	
6525	SARANDI	3196	7	2018-06-17	
6526	TORO CHIPAY	3197	7	2018-06-17	
6527	TRES BOCAS	3194	7	2018-06-17	
6528	VILLA CRISTIA	3196	7	2018-06-17	
6529	ALTAMIRA	3344	7	2018-06-17	
6530	ALVEAR	3344	7	2018-06-17	
6531	ARROYO MENDEZ	3344	7	2018-06-17	
6532	BATAY	3344	7	2018-06-17	
6533	CAMBARA	3344	7	2018-06-17	
6534	CONCEPCION	3344	7	2018-06-17	
6535	CUAY CHICO	3344	7	2018-06-17	
6536	2 DE JULIO	3344	7	2018-06-17	
6537	EL PARAISO	3344	7	2018-06-17	
6538	ESFADAL	3344	7	2018-06-17	
6539	ESPINILLAR	3344	7	2018-06-17	
6540	FLORIDA	3344	7	2018-06-17	
6541	KILOMETRO 393	3344	7	2018-06-17	
6542	KILOMETRO 394	3344	7	2018-06-17	
6543	KILOMETRO 396	3344	7	2018-06-17	
6544	LA BLANQUEADA	3344	7	2018-06-17	
6545	LA CHIQUITA	3344	7	2018-06-17	
6546	LA ELSA	3344	7	2018-06-17	
6547	LA ELVA	3344	7	2018-06-17	
6548	MORICA	3344	7	2018-06-17	
6549	PALMITA	3344	7	2018-06-17	
6550	PANCHO CUE	3344	7	2018-06-17	
6551	PIRACU	3344	7	2018-06-17	
6552	PIRAYU	3344	7	2018-06-17	
6553	SAN CARLOS	3344	7	2018-06-17	
6554	SAN JOSE	3344	7	2018-06-17	
6555	SAN JUAN	3344	7	2018-06-17	
6556	SAN PEDRO	3344	7	2018-06-17	
6557	SANTA ANA	3344	7	2018-06-17	
6558	SANTA ISABEL	3344	7	2018-06-17	
6559	SANTA RITA	3344	7	2018-06-17	
6560	TAMBO NUEVO	3344	7	2018-06-17	
6561	TINGUI	3344	7	2018-06-17	
6562	TORRENT	3344	7	2018-06-17	
6563	TRES CAPONES	3344	7	2018-06-17	
6564	AGUAY	3407	7	2018-06-17	
6565	ALGARROBAL	3480	7	2018-06-17	
6566	ALGARROBALES	3407	7	2018-06-17	
6567	ALTAMORA PARADA	3407	7	2018-06-17	
6568	ANGOSTURA	3481	7	2018-06-17	
6569	AYALA CUE	3407	7	2018-06-17	
6570	BLANCO CUE	3480	7	2018-06-17	
6571	CAA CATI	3407	7	2018-06-17	
6572	CAPILLITA	3407	7	2018-06-17	
6573	CERRITO	3405	7	2018-06-17	
6574	COLONIA BRANCHI	3480	7	2018-06-17	
6575	COLONIA ROMERO	3481	7	2018-06-17	
6576	EL PALMAR	3481	7	2018-06-17	
6577	IBAHAY	3480	7	2018-06-17	
6578	ITA IBATE	3480	7	2018-06-17	
6579	LA LOMA	3480	7	2018-06-17	
6580	LOMAS DE VALLEJOS	3405	7	2018-06-17	
6581	NTRA SRA DEL ROS DE CAA CATI	3407	7	2018-06-17	
6582	PALMAR GRANDE	3405	7	2018-06-17	
6583	PARAJE BARRANQUITAS	3480	7	2018-06-17	
6584	PASO FLORENTIN	3407	7	2018-06-17	
6585	PUISOYE	3405	7	2018-06-17	
6586	ROMERO	3407	7	2018-06-17	
6587	SANTA ISABEL	3480	7	2018-06-17	
6588	TACUARACARENDY	3481	7	2018-06-17	
6589	TACUARAL	3405	7	2018-06-17	
6590	TALATY	3405	7	2018-06-17	
6591	TILITA	3480	7	2018-06-17	
6592	TOLATU	3405	7	2018-06-17	
6593	VERGARA	3405	7	2018-06-17	
6594	VERGARA LOMAS	3405	7	2018-06-17	
6595	ZAPALLAR	3405	7	2018-06-17	
6596	ALAMO	3450	7	2018-06-17	
6597	ARROYO CARANCHO	3450	7	2018-06-17	
6598	BALENGO	3450	7	2018-06-17	
6599	BA	3454	7	2018-06-17	
6600	BUENA ESPERANZA	3454	7	2018-06-17	
6601	BUENA VISTA	3454	7	2018-06-17	
6602	CAMPO ARAUJO	3450	7	2018-06-17	
6603	CAMPO ESCALADA	3450	7	2018-06-17	
6604	CASUALIDAD	3450	7	2018-06-17	
6605	COLONIA CAROLINA	3451	7	2018-06-17	
6606	GOYA	3450	7	2018-06-17	
6607	IFRAN	3453	7	2018-06-17	
6608	ISABEL VICTORIA	3453	7	2018-06-17	
6609	LUJAN	3450	7	2018-06-17	
6610	MARUCHAS	3451	7	2018-06-17	
6611	MORA	3451	7	2018-06-17	
6612	PAGO REDONDO	3451	7	2018-06-17	
6613	PASO RUBIO	3451	7	2018-06-17	
6614	PASO SAN JUAN	3454	7	2018-06-17	
6615	PASO SANTA ROSA	3450	7	2018-06-17	
6616	PUERTO GOYA	3451	7	2018-06-17	
6617	SAN ALEJO	3454	7	2018-06-17	
6618	SAN ISIDRO	3454	7	2018-06-17	
6619	SAN MANUEL	3454	7	2018-06-17	
6620	SAN MARCOS	3454	7	2018-06-17	
6621	SAN MARTIN	3450	7	2018-06-17	
6622	SANTILLAN	3450	7	2018-06-17	
6623	TRES BOCAS	3454	7	2018-06-17	
6624	ABRA	3414	7	2018-06-17	
6625	CURUZU	3414	7	2018-06-17	
6626	GUAYU	3412	7	2018-06-17	
6627	ISLA IBATE	3412	7	2018-06-17	
6628	ITATI	3414	7	2018-06-17	
6629	LA UNION	3414	7	2018-06-17	
6630	RAMADA PASO	3412	7	2018-06-17	
6631	TUYUTI	3412	7	2018-06-17	
6632	YACAREY	3412	7	2018-06-17	
6633	AGUAPEY	3306	7	2018-06-17	
6634	AGUARA CUA	3302	7	2018-06-17	
6635	APIPE GRANDE	3302	7	2018-06-17	
6636	BOQUERON	3302	7	2018-06-17	
6637	BUENA VISTA	3302	7	2018-06-17	
6638	CAA GARAY	3302	7	2018-06-17	
6639	COLONIA LIEBIGS	3358	7	2018-06-17	
6640	DOS HERMANOS	3358	7	2018-06-17	
6641	EL SOCORRO	3358	7	2018-06-17	
6642	ESTABLECIMIENTO LA MERCED	3358	7	2018-06-17	
6643	ISLA APIPE CHICO	3302	7	2018-06-17	
6644	ITUZAINGO	3302	7	2018-06-17	
6645	LA PUPII	3358	7	2018-06-17	
6646	OJO DE AGUA	3306	7	2018-06-17	
6647	OMBU	3302	7	2018-06-17	
6648	PLAYADITO	3358	7	2018-06-17	
6649	PORVENIR	3306	7	2018-06-17	
6650	PUERTO VALLE	3302	7	2018-06-17	
6651	RINCON ITAEMBE	3300	7	2018-06-17	
6652	SAN ANTONIO	3302	7	2018-06-17	
6653	SAN BORJITA	3300	7	2018-06-17	
6654	SAN CARLOS	3306	7	2018-06-17	
6655	SAN JOAQUIN	3302	7	2018-06-17	
6656	SANTA ROSA	3358	7	2018-06-17	
6657	SANTO TOMAS	3306	7	2018-06-17	
6658	VILLA OLIVARI	3486	7	2018-06-17	
6659	ALGARROBO	3441	7	2018-06-17	
6660	BARRIO VILLA CORDOBA	3440	7	2018-06-17	
6661	COLONIA CECILIO ECHEVERRIA	3440	7	2018-06-17	
6662	COLONIA GENERAL FERRE	3440	7	2018-06-17	
6663	COLONIA MENDEZ BAR	3443	7	2018-06-17	
6664	CRUZ DE LOS MILAGROS	3441	7	2018-06-17	
6665	GOBERNADOR JUAN E MARTINEZ	3445	7	2018-06-17	
6666	LA BOLSA	3443	7	2018-06-17	
6667	LAVALLE	3443	7	2018-06-17	
6668	QUINTA TERESA	3440	7	2018-06-17	
6669	RINCON DE SOTO	3443	7	2018-06-17	
6670	SALADERO SAN ANTONIO	3443	7	2018-06-17	
6671	SAN ANTONIO	3445	7	2018-06-17	
6672	SAN EUGENIO	3440	7	2018-06-17	
6673	SAN LUIS	3445	7	2018-06-17	
6674	SANTA LUCIA	3445	7	2018-06-17	
6675	VEDOYA	3445	7	2018-06-17	
6676	VILLA AQUINO	3440	7	2018-06-17	
6677	VILLA CORDOBA	3440	7	2018-06-17	
6678	YATAYTI CALLE	3445	7	2018-06-17	
6679	YATAY	3445	7	2018-06-17	
6680	ABRA	3427	7	2018-06-17	
6681	ARROYITO	3427	7	2018-06-17	
6682	BUENA VISTA	3427	7	2018-06-17	
6683	CAMPO CARDOZO	3427	7	2018-06-17	
6684	LOMA ALTA	3425	7	2018-06-17	
6685	MANANTIALES	3427	7	2018-06-17	
6686	MBURUCUYA	3427	7	2018-06-17	
6687	PASO AGUIRRE	3427	7	2018-06-17	
6688	SAN JUAN	3427	7	2018-06-17	
6689	SAN LORENZO	3427	7	2018-06-17	
6690	SANTA ANA	3427	7	2018-06-17	
6691	SANTA TERESA	3427	7	2018-06-17	
6692	TOROS CORA	3427	7	2018-06-17	
6693	VELOSO	3427	7	2018-06-17	
6694	ALEN CUE	3471	7	2018-06-17	
6695	ALFONSO LOMAS	3471	7	2018-06-17	
6696	ARBOL SOLO	3230	7	2018-06-17	
6697	BAYGORRIA	3230	7	2018-06-17	
6698	BOQUERON	3471	7	2018-06-17	
6699	CAAGUAZU	3472	7	2018-06-17	
6700	CAPITA MINI	3472	7	2018-06-17	
6701	CAPITAN JOAQUIN MADARIAGA	3465	7	2018-06-17	
6702	EL CERRITO	3472	7	2018-06-17	
6703	EL PILAR	3472	7	2018-06-17	
6704	EL REMANSO	3476	7	2018-06-17	
6705	FELIPE YOFRE	3472	7	2018-06-17	
6706	ITA CORA	3470	7	2018-06-17	
6707	ITA PUCU	3470	7	2018-06-17	
6708	ITATI RINCON	3470	7	2018-06-17	
6709	KILOMETRO 261	3476	7	2018-06-17	
6710	LA AGRIPINA	3476	7	2018-06-17	
6711	LA AURORA	3472	7	2018-06-17	
6712	LA BELERMINA	3470	7	2018-06-17	
6713	LA CARLOTA	3472	7	2018-06-17	
6714	LA HAYDEE	3230	7	2018-06-17	
6715	LAS ELINAS	3472	7	2018-06-17	
6716	LAS ROSAS	3472	7	2018-06-17	
6717	MARIANO I LOZA EST SOLARI	3476	7	2018-06-17	
6718	MERCEDES	3470	7	2018-06-17	
6719	PAY UBRE CHICO	3470	7	2018-06-17	
6720	RINCON DE YAGUARY	3460	7	2018-06-17	
6721	TACURAL MERCEDES	3471	7	2018-06-17	
6722	UGUAY	3471	7	2018-06-17	
6723	YUQUERI	3470	7	2018-06-17	
6724	ACU	3466	7	2018-06-17	
6725	ARROYO MANGANGA	3220	7	2018-06-17	
6726	ARROYO TIMBOY	3220	7	2018-06-17	
6727	ARROYO TOTORAS	3220	7	2018-06-17	
6728	BUEN RETIRO	3222	7	2018-06-17	
6729	CAMBA CUA	3222	7	2018-06-17	
6730	CASUARINA	3222	7	2018-06-17	
6731	CHACRAS 1A SECCION	3220	7	2018-06-17	
6732	CHACRAS 2A SECCION	3220	7	2018-06-17	
6733	CHACRAS 3A SECCION	3220	7	2018-06-17	
6734	CHACRAS 4A SECCION	3220	7	2018-06-17	
6735	CHIRCAL	3220	7	2018-06-17	
6736	COLONIA LIBERTAD	3224	7	2018-06-17	
6737	EL CEIBO	3220	7	2018-06-17	
6738	EL CHIRCAL	3220	7	2018-06-17	
6739	EL PORVENIR COLONIA LIBERTAD	3224	7	2018-06-17	
6740	ESTACION LIBERTAD	3224	7	2018-06-17	
6741	ESTE ARGENTINO	3220	7	2018-06-17	
6742	INDEPENDENCIA	3222	7	2018-06-17	
6743	JUAN PUJOL	3222	7	2018-06-17	
6744	KILOMETRO 104	3226	7	2018-06-17	
6745	KILOMETRO 134	3222	7	2018-06-17	
6746	KILOMETRO 148	3405	7	2018-06-17	
6747	KILOMETRO 161	3220	7	2018-06-17	
6748	KILOMETRO 167	3220	7	2018-06-17	
6749	KILOMETRO 173	3220	7	2018-06-17	
6750	KILOMETRO 182	3224	7	2018-06-17	
6751	LA FLOR	3222	7	2018-06-17	
6752	LA FLORIDA	3220	7	2018-06-17	
6753	LA PALMA	3224	7	2018-06-17	
6754	MIRA FLORES	3222	7	2018-06-17	
6755	MOCORETA	3226	7	2018-06-17	
6756	MONTE CASEROS	3220	7	2018-06-17	
6757	MOTA	3222	7	2018-06-17	
6758	PARADA LABOUGLE	3222	7	2018-06-17	
6759	PILINCHO	3222	7	2018-06-17	
6760	PUERTO JUAN DE DIOS	3226	7	2018-06-17	
6761	SAN ANDRES	3226	7	2018-06-17	
6762	SAN ANTONIO	3222	7	2018-06-17	
6763	SAN FERMIN	3222	7	2018-06-17	
6764	SAN FERNANDO	3222	7	2018-06-17	
6765	SAN GREGORIO	3226	7	2018-06-17	
6766	SAN JOSE EST LIBERTAD DP	3224	7	2018-06-17	
6767	SAN LUIS EST LIBERTAD DP	3224	7	2018-06-17	
6768	SAN MIGUEL ESTACION LIBERTAD	3224	7	2018-06-17	
6769	SAN SALVADOR	3222	7	2018-06-17	
6770	SANTA LEA	3224	7	2018-06-17	
6771	SANTA MAGDALENA	3222	7	2018-06-17	
6772	SANTA MARTA	3224	7	2018-06-17	
6773	SANTA RITA	3222	7	2018-06-17	
6774	SANTO DOMINGO	3222	7	2018-06-17	
6775	TACUABE	3222	7	2018-06-17	
6776	TALLERES	3220	7	2018-06-17	
6777	TIMBOY	3222	7	2018-06-17	
6778	VILLA LA FLORIDA	3220	7	2018-06-17	
6779	BONPLAND	3234	7	2018-06-17	
6780	EL PROGRESO	3230	7	2018-06-17	
6781	KILOMETRO 204	3232	7	2018-06-17	
6782	KILOMETRO 235	3234	7	2018-06-17	
6783	KILOMETRO 268	3230	7	2018-06-17	
6784	LA AMELIA	3230	7	2018-06-17	
6785	LA COLORADA	3230	7	2018-06-17	
6786	LA CONSTANCIA	3230	7	2018-06-17	
6787	LA ELENA	3230	7	2018-06-17	
6788	LA VERDE	3230	7	2018-06-17	
6789	LOS PINOS	3230	7	2018-06-17	
6790	MADARIAGA	3230	7	2018-06-17	
6791	MIRADOR	3230	7	2018-06-17	
6792	MIRUNGA	3231	7	2018-06-17	
6793	NUEVA ESPERANZA	3230	7	2018-06-17	
6794	NUEVA PALMIRA	3230	7	2018-06-17	
6795	OMBUCITO	3230	7	2018-06-17	
6796	PALMAR	3230	7	2018-06-17	
6797	PALMITA	3230	7	2018-06-17	
6798	PARADA PUCHETA	3232	7	2018-06-17	
6799	PASO DE LOS LIBRES	3230	7	2018-06-17	
6800	PASO LEDESMA	3234	7	2018-06-17	
6801	QUINTA SECCION OMBUCITO	3230	7	2018-06-17	
6802	QUIYATI	3230	7	2018-06-17	
6803	RECREO	3230	7	2018-06-17	
6804	REDUCCION	3230	7	2018-06-17	
6805	SAN ANTONIO	3234	7	2018-06-17	
6806	SAN CARLOS	3230	7	2018-06-17	
6807	SAN FELIPE	3230	7	2018-06-17	
6808	SAN FRANCISCO	3232	7	2018-06-17	
6809	SAN IGNACIO	3232	7	2018-06-17	
6810	SAN JOAQUIN	3230	7	2018-06-17	
6811	SAN JUAN	3230	7	2018-06-17	
6812	SAN PALADIO	3230	7	2018-06-17	
6813	SAN PEDRO	3230	7	2018-06-17	
6814	SAN ROQUITO	3471	7	2018-06-17	
6815	SAN SALVADOR	3471	7	2018-06-17	
6816	SANTA EMILIA	3232	7	2018-06-17	
6817	SANTA ISABEL	3230	7	2018-06-17	
6818	SANTA RITA PARADA PUCHETA	3232	7	2018-06-17	
6819	TAPEBICUA	3232	7	2018-06-17	
6820	TRES HOJAS	3230	7	2018-06-17	
6821	TRISTAN CHICO	3230	7	2018-06-17	
6822	YAPEYU	3232	7	2018-06-17	
6823	ARROYO AMBROSIO	3420	7	2018-06-17	
6824	CNIA OFICIAL JUAN BAUTISTA	3420	7	2018-06-17	
6825	ESTACION SALADAS	3428	7	2018-06-17	
6826	KILOMETRO 406	3420	7	2018-06-17	
6827	KILOMETRO 431	3428	7	2018-06-17	
6828	PAGO ALEGRE	3425	7	2018-06-17	
6829	PAGO DE LOS DESEOS	3425	7	2018-06-17	
6830	PINDONCITO	3420	7	2018-06-17	
6831	RINCON DE AMBROSIO	3416	7	2018-06-17	
6832	SALADAS	3420	7	2018-06-17	
6833	SAN LORENZO	3416	7	2018-06-17	
6834	ARROYO SAN JUAN	3409	7	2018-06-17	
6835	COLONIA M ABERASTURY	3409	7	2018-06-17	
6836	COSTA TOLEDO	3409	7	2018-06-17	
6837	EL PELON	3401	7	2018-06-17	
6838	MATILDE	3412	7	2018-06-17	
6839	PASO DE LA PATRIA	3409	7	2018-06-17	
6840	PUERTO ARAZA	3409	7	2018-06-17	
6841	SAN COSME	3412	7	2018-06-17	
6842	SANTA ANA	3401	7	2018-06-17	
6843	SANTA RITA	3412	7	2018-06-17	
6844	SANTO DOMINGO	3412	7	2018-06-17	
6845	SOCORRO	3412	7	2018-06-17	
6846	SOLEDAD	3412	7	2018-06-17	
6847	VILLAGA CUE	3412	7	2018-06-17	
6848	CERRUDO CUE	3403	7	2018-06-17	
6849	COSTA GRANDE	3403	7	2018-06-17	
6850	HERLITZKA	3403	7	2018-06-17	
6851	LOMAS DE AGUIRRE	3405	7	2018-06-17	
6852	LOMAS DE GONZALEZ	3403	7	2018-06-17	
6853	SAN LUIS DEL PALMAR	3403	7	2018-06-17	
6854	BUENA VISTA	3471	7	2018-06-17	
6855	COLONIA AROCENA INA	3231	7	2018-06-17	
6856	COLONIA CARLOS PELLEGRINI	3471	7	2018-06-17	
6857	GUAVIRAVI	3232	7	2018-06-17	
6858	LA CRUZ	3346	7	2018-06-17	
6859	LOS MANANTIALES	3230	7	2018-06-17	
6860	LOS TRES CERROS	3346	7	2018-06-17	
6861	SAN GABRIEL	3346	7	2018-06-17	
6862	SANTA ELISA	3230	7	2018-06-17	
6863	TRES CERROS	3346	7	2018-06-17	
6864	YAPEYU	3231	7	2018-06-17	
6865	YURUCUA	3346	7	2018-06-17	
6866	BARRANQUERAS	3480	7	2018-06-17	
6867	COLONIA CAIMAN	3485	7	2018-06-17	
6868	COLONIA SAN ANTONIO	3485	7	2018-06-17	
6869	INFANTE	3483	7	2018-06-17	
6870	LA ANGELA	3483	7	2018-06-17	
6871	LA PACHINA	3483	7	2018-06-17	
6872	LAPACHO	3483	7	2018-06-17	
6873	LOMAS SAN JUAN	3483	7	2018-06-17	
6874	LORETO	3483	7	2018-06-17	
6875	""	3483	7	2018-06-17	
6876	OMBU	3485	7	2018-06-17	
6877	PALMA SOLA	3485	7	2018-06-17	
6878	SAN MIGUEL	3485	7	2018-06-17	
6879	SAN NICOLAS	3485	7	2018-06-17	
6880	SAN SEBASTIAN	3483	7	2018-06-17	
6881	SANTA ISABEL	3485	7	2018-06-17	
6882	SILVERO CUE	3485	7	2018-06-17	
6883	TACUARAL	3485	7	2018-06-17	
6884	TACUAREMBO	3485	7	2018-06-17	
6885	TAPE RATI	3485	7	2018-06-17	
6886	TIMBO PASO	3483	7	2018-06-17	
6887	VERON CUE	3485	7	2018-06-17	
6888	YATAYTI POI	3485	7	2018-06-17	
6889	YATAYTI SATA	3485	7	2018-06-17	
6890	YTA PASO	3483	7	2018-06-17	
6891	YUQUERI	3483	7	2018-06-17	
6892	9 DE JULIO	3445	7	2018-06-17	
6893	ALAMO	3448	7	2018-06-17	
6894	ALGARROBAL	3445	7	2018-06-17	
6895	ARROYO GONZALEZ	3445	7	2018-06-17	
6896	ARROYO PAISO	3445	7	2018-06-17	
6897	BAJO GRANDE	3445	7	2018-06-17	
6898	BARRIO ALGARROBO	3445	7	2018-06-17	
6899	BOLICHE LATA	3449	7	2018-06-17	
6900	CAAYOBAY	3448	7	2018-06-17	
6901	CA	3448	7	2018-06-17	
6902	CARAYA	3448	7	2018-06-17	
6903	CERRITO	3445	7	2018-06-17	
6904	CHAVARRIA	3474	7	2018-06-17	
6905	COLONIA PANDO	3449	7	2018-06-17	
6906	ESTANCIA LAS SALINAS	3474	7	2018-06-17	
6907	KILOMETRO 374	3446	7	2018-06-17	
6908	KILOMETRO 387	3446	7	2018-06-17	
6909	LA LUISA	3446	7	2018-06-17	
6910	MANUEL FLORENCIO MANTILLA	3446	7	2018-06-17	
6911	NARANJITO	3448	7	2018-06-17	
6912	NUEVA ESPERANZA	3474	7	2018-06-17	
6913	OSCURO	3474	7	2018-06-17	
6914	PASO LUCERO	3423	7	2018-06-17	
6915	PEDRO R FERNANDEZ	3446	7	2018-06-17	
6916	PIEDRITA	3222	7	2018-06-17	
6917	SAN DIEGO	3446	7	2018-06-17	
6918	SAN PEDRO	3474	7	2018-06-17	
6919	SAN RAFAEL	3446	7	2018-06-17	
6920	SAN ROQUE	3448	7	2018-06-17	
6921	SAN SEBASTIAN	3448	7	2018-06-17	
6922	SANTA SINFOROSA	3446	7	2018-06-17	
6923	SANTIAGO ALCORTA	3446	7	2018-06-17	
6924	SANTO DOMINGO	3449	7	2018-06-17	
6925	SANTO TOMAS	3448	7	2018-06-17	
6926	TATACUA	3448	7	2018-06-17	
6927	TIMBO	3448	7	2018-06-17	
6928	URUGUAY	3474	7	2018-06-17	
6929	YACARE	3446	7	2018-06-17	
6930	YAZUCA	3448	7	2018-06-17	
6931	AGUAPEY	3342	7	2018-06-17	
6932	CAA GARAY GDOR VALENTIN	3342	7	2018-06-17	
6933	CAABY POY	3342	7	2018-06-17	
6934	CARABI POY	3342	7	2018-06-17	
6935	CASUALIDAD	3340	7	2018-06-17	
6936	CAU GARAY	3342	7	2018-06-17	
6937	CAZA PAVA	3342	7	2018-06-17	
6938	JOSE RAFAEL GOMEZ GARABI	3342	7	2018-06-17	
6939	COLONIA JOSE R GOMEZ	3340	7	2018-06-17	
6940	CORONEL DESIDERIO SOSA	3342	7	2018-06-17	
6941	CUAY GRANDE	3344	7	2018-06-17	
6942	EL CARMEN	3342	7	2018-06-17	
6943	GALARZA CUE	3340	7	2018-06-17	
6944	GARRUCHOS	3351	7	2018-06-17	
6945	GDOR ING V VIRASORO	3342	7	2018-06-17	
6946	GOMEZ CUE	3340	7	2018-06-17	
6947	IBERA	3342	7	2018-06-17	
6948	ISLA GRANDE	3342	7	2018-06-17	
6949	KILOMETRO 442	3340	7	2018-06-17	
6950	KILOMETRO 459	3340	7	2018-06-17	
6951	KILOMETRO 470	3342	7	2018-06-17	
6952	KILOMETRO 475	3342	7	2018-06-17	
6953	KILOMETRO 479	3342	7	2018-06-17	
6954	KILOMETRO 489	3342	7	2018-06-17	
6955	KILOMETRO 506	3342	7	2018-06-17	
6956	KILOMETRO 517	3342	7	2018-06-17	
6957	LAS RATAS	3342	7	2018-06-17	
6958	PUERTO HORMIGUERO	3340	7	2018-06-17	
6959	RINCON DE MERCEDES	3351	7	2018-06-17	
6960	SAN ALONSO	3342	7	2018-06-17	
6961	SAN JUSTO	3342	7	2018-06-17	
6962	SAN VICENTE	3342	7	2018-06-17	
6963	SANTO TOME	3340	7	2018-06-17	
6964	SOSA	3342	7	2018-06-17	
6965	TAREIRI	3342	7	2018-06-17	
6966	VUELTA DEL OMBU	3342	7	2018-06-17	
6967	CA	3463	7	2018-06-17	
6968	LINDA VISTA	3463	7	2018-06-17	
6969	LOS EUCALIPTOS	3463	7	2018-06-17	
6970	SAN LUIS	3463	7	2018-06-17	
6971	SAUCE	3463	7	2018-06-17	
6972	SERIANO CUE	3463	7	2018-06-17	
6973	AMBATO	4711	3	2018-06-17	
6974	CASA VIEJAS	4711	3	2018-06-17	
6975	CHAMORRO	4715	3	2018-06-17	
6976	CHAVARRIA	4715	3	2018-06-17	
6977	CHUCHUCARUANA	4711	3	2018-06-17	
6978	COLPES	4711	3	2018-06-17	
6979	EL ARBOL SOLO	4711	3	2018-06-17	
6980	EL ATOYAL	4715	3	2018-06-17	
6981	EL BISCOTE	4715	3	2018-06-17	
6982	EL BOLSON	4711	3	2018-06-17	
6983	EL CHORRO	4711	3	2018-06-17	
6984	EL NOGAL	4711	3	2018-06-17	
6985	EL PARQUE	4711	3	2018-06-17	
6986	EL PIE DE LA CUESTA	4711	3	2018-06-17	
6987	EL POLEAR	4711	3	2018-06-17	
6988	EL POTRERILLO	4711	3	2018-06-17	
6989	EL RODEO	4715	3	2018-06-17	
6990	EL RODEO GRANDE	4711	3	2018-06-17	
6991	EL TABIQUE	4711	3	2018-06-17	
6992	EL TALA	4715	3	2018-06-17	
6993	HUMAYA	4711	3	2018-06-17	
6994	ISLA LARGA	4711	3	2018-06-17	
6995	LA AGUADA	4711	3	2018-06-17	
6996	LA CA	4715	3	2018-06-17	
6997	LA PIEDRA	4715	3	2018-06-17	
6998	LA PUERTA	4711	3	2018-06-17	
6999	LAS AGUITAS	4715	3	2018-06-17	
7000	LAS BURRAS	4715	3	2018-06-17	
7001	LAS CHACRITAS	4711	3	2018-06-17	
7002	LAS CUCHILLAS	4715	3	2018-06-17	
7003	LAS JUNTAS	4715	3	2018-06-17	
7004	LAS LAJAS	4715	3	2018-06-17	
7005	LAS PAMPITAS	4711	3	2018-06-17	
7006	LAS PIEDRAS BLANCAS	4715	3	2018-06-17	
7007	LOS CASTILLOS	4711	3	2018-06-17	
7008	LOS GUINDOS	4711	3	2018-06-17	
7009	LOS LOROS	4715	3	2018-06-17	
7010	LOS MOLLES	4715	3	2018-06-17	
7011	LOS NARVAEZ	4711	3	2018-06-17	
7012	LOS NAVARROS	4711	3	2018-06-17	
7013	LOS PUESTOS	5319	3	2018-06-17	
7014	LOS TALAS	4711	3	2018-06-17	
7015	LOS VARELA	4711	3	2018-06-17	
7016	MOLLE QUEMADO	4715	3	2018-06-17	
7017	SINGUIL	4711	3	2018-06-17	
7018	VILLA QUINTIN AHUMADA	4715	3	2018-06-17	
7019	ACOSTILLA	4701	3	2018-06-17	
7020	AGUA DEL SIMBOL	5261	3	2018-06-17	
7021	AGUA LOS MATOS	5265	3	2018-06-17	
7022	ALTO DEL ROSARIO	5261	3	2018-06-17	
7023	AMANA	4701	3	2018-06-17	
7024	ANCASTI	4701	3	2018-06-17	
7025	ANQUINCILA	4701	3	2018-06-17	
7026	BREA	5265	3	2018-06-17	
7027	CABRERA	4701	3	2018-06-17	
7028	CALACIO	4701	3	2018-06-17	
7029	CALERA	4701	3	2018-06-17	
7030	CA	4701	3	2018-06-17	
7031	CA	4701	3	2018-06-17	
7032	CA	5265	3	2018-06-17	
7033	CANDELARIA	4701	3	2018-06-17	
7034	CASA ARMADA	4701	3	2018-06-17	
7035	CASA DE LA CUMBRE	5261	3	2018-06-17	
7036	CASA VIEJA	4701	3	2018-06-17	
7037	CHACRITAS	5265	3	2018-06-17	
7038	CONCEPCION	4701	3	2018-06-17	
7039	CORRAL DE PIEDRA	4701	3	2018-06-17	
